id,record_id,pub_id,contrib_id,user_id,record_title,last_edited,year,month,day,status,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name
2756,89682558,25244,517,1,"Scandinavian Imports",2020-06-22,1918,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2766,90532986,24566,NULL,1,"High Comedy and High Romance",2020-06-30,1921,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2767,89972376,24565,NULL,1,"The Man Who Fed the World",2020-06-22,1920,NULL,NULL,needs_crosscheck,cluster,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2768,89700833,25244,NULL,1,"Review 1 -- No Title",2020-06-23,1919,NULL,NULL,needs_crosscheck,cluster,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2770,124738749,24243,NULL,1,"OUTDOOR BOOKS IN BRIEF REVIEW",2020-06-19,1921,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2771,124743731,24243,522,1,"THE FIRST BOOKS OF A JAPANESE CHILD",2020-06-24,1919,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2772,124737766,24243,NULL,1,"THE LITERARY SPOTLIGHT",2020-06-20,1922,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2774,124743135,24243,523,1,"THE ART OF THE YOUNGER FRENCH WRITERS",2020-06-22,1919,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2775,90602481,24567,NULL,1,"Brief Book Notes",2020-06-22,1922,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2777,89691085,25244,525,1,"AN AMERICAN HUSBAND",2020-06-29,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2785,89965396,24565,NULL,1,"O You Chemistry!",2020-07-06,1920,NULL,NULL,needs_crosscheck,single_focus,"Creative Chemistry",1920,"The Century Co.",http://viaf.org/viaf/127849436,"Nonfiction - science",,http://viaf.org/viaf/44680467,"Edwin E. Slosson"
2793,90624361,24566,529,1,"Book Reviews",2020-06-30,1922,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2794,89692831,25244,NULL,1,"Review 3 -- No Title",2020-06-18,1920,NULL,NULL,needs_crosscheck,no_pdf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2795,90581603,24567,NULL,1,"Three English Novels",2020-06-18,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2799,124739980,24243,NULL,1,"CHILDREN UNDER TEN AND THEIR BOOKS",2020-06-30,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2800,90626540,24567,NULL,1,"Review 1 -- No Title",2020-06-22,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2801,90538318,24565,NULL,1,"Secrets of Polar Travel",2020-06-30,1918,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2803,124734732,24243,NULL,1,"POETRY AND YOUTH",2020-06-24,1922,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2808,90566698,24566,NULL,1,"Review 1 -- No Title",2020-06-24,1922,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2812,124734559,24243,NULL,1,"Books for Books' Sake",2020-06-25,1922,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2821,90022599,24565,NULL,1,"""Going on Eight""",2020-06-21,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2822,89692750,25244,NULL,1,"Review 1 -- No Title",2020-06-19,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2825,124738251,24243,NULL,1,"THE EDITOR RECOMMENDS--",2020-06-18,1921,NULL,NULL,needs_crosscheck,single_focus,"Avon's Harvest",1921,Macmillan,http://viaf.org/viaf/140726562,Poetry,,http://viaf.org/viaf/64021896,"E. A. Robinson"
2832,90008596,24565,NULL,1,"Russian People",2020-06-24,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2833,89691215,25244,538,1,"TWO VIEWS OF BYRON",2020-06-22,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2842,124739656,24243,NULL,1,Germany,2020-06-30,1921,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2850,89684783,25244,543,1,"THE THEATRE",2020-06-23,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2852,90592143,24567,NULL,1,"New Books in Brief Review",2020-06-20,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2858,124741059,24243,547,1,"A SHELF OF RECENT BOOKS",2020-06-24,1920,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2861,90596329,24567,NULL,1,"New Books in Brief Review",2020-06-19,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2864,124743366,24243,551,1,"A SHELF OF RECENT BOOKS",2020-06-22,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2867,89981757,24565,NULL,1,"London Reminiscences",2020-06-30,1921,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2871,90615973,24567,NULL,1,"New Books in Brief Review",2020-06-19,1925,NULL,NULL,needs_crosscheck,multi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2876,124738596,24243,553,1,"CARL SANDBURG",2020-06-24,1921,NULL,NULL,needs_crosscheck,not_review,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1580,124733375,24243,NULL,1,"""THE FFOLLIOTS OF REDMARLEY""",2020-06-24,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1605,124733546,24243,335,1,"VI JOHN CAVE. VII BARBARA GWYNNE",2020-06-30,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1612,124733601,24243,337,1,"SEVEN BOOKS OF THE MONTH",2020-06-19,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1614,124733608,24243,NULL,1,"VERA NIKTO'S ""A MERE WOMAN""",2020-06-23,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1618,124733642,24243,NULL,1,"NEW BOOKS BY NEW WRITERS",2020-06-22,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1633,124733741,24243,342,1,"VI CYRUS TOWNSEND BRADY'S ""THE FETTERS OF FREEDOM""",2020-06-24,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1635,124733751,24243,NULL,1,"""THE HEART OF THE NIGHT WIND""",2020-06-25,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1643,124733782,24243,NULL,1,"DAMAGED GOODS""",2020-06-23,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1653,124733829,24243,NULL,1,"ETHEL GERTRUDE HART'S ""THE DREAM GIRL""",2020-06-24,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1689,89639137,25244,NULL,1,"Review 2 -- No Title",2020-06-24,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1692,90370089,24565,NULL,1,"Review 2 -- No Title",2020-06-24,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1696,124898696,24241,NULL,1,"""Sidney, Earl of Godolphin""",2020-06-25,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1700,124750036,24243,NULL,1,"Review 7 -- No Title",2020-06-22,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1701,90149081,25067,NULL,1,"JOWETT'S THUCYDIDES.",2020-06-25,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1702,90148147,25067,NULL,1,"TOLSTOI ON THE PHYSIOLOGY OF WAR.",2020-06-25,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1703,89676987,25244,NULL,1,"Astronomy of the sentimental sort.",2020-06-18,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1704,89652586,25244,360,1,"THE HOPE OF THE LABORING MAN.",2020-06-19,1898,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1707,124739265,24243,NULL,1,"""The Riding Master""",2020-06-19,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1708,89679212,25244,NULL,1,"Review 5 -- No Title",2020-06-23,1914,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1710,124908684,24241,NULL,1,"Lippincott's Biographical Dictionary.",2020-06-23,1887,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1713,124904338,24238,NULL,1,"""Histoire d'une Parisienne.""",2020-06-30,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1714,124760289,24243,361,1,"IV. MR. BROUNER'S ""CHINESE MADE EASY.""",2020-06-19,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1715,124758344,24243,NULL,1,"Moon-Face""",2020-06-22,1906,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,89694134,25244,362,1,"EDWIN ARLINGTON ROBINSON",2020-06-24,1921,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1727,124897726,24241,NULL,1,"""Cooke's Guide-Book to Browning""",2020-06-30,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1731,90523043,24565,NULL,1,"Review 2 -- No Title",2020-06-25,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1732,89661606,25244,364,1,"THE RESCUE OF RELIGION.",2020-06-21,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1734,124751461,24243,NULL,1,"Review 14 -- No Title",2020-06-19,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1741,90073187,25067,NULL,1,"MISS CLEVELAND'S ESSAYS.",2020-06-22,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1745,89666176,25244,NULL,1,"A poet's first book of prose.",2020-06-25,1906,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1746,124735998,24243,NULL,1,"""The Soddy""",2020-06-24,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1748,90335806,24565,NULL,1,"Review 5 -- No Title",2020-06-30,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1750,90184139,25067,NULL,1,"The Footprints of the Jesuits.",2020-06-25,1894,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1751,90528835,24565,NULL,1,Literature,2020-06-29,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1752,90558759,24565,NULL,1,"Review 3 -- No Title",2020-06-22,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1755,89688816,25244,365,1,"SUPER SCHOOLMASTER",2020-06-22,1920,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1756,124896437,24241,NULL,1,"Lowell's Edition of ""The Complete Angler""",2020-06-30,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1758,90456265,24565,NULL,1,"THE LIFE OF AN ARTIST.",2020-06-30,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1759,90027332,24565,NULL,1,"One Hundred Per Cent",2020-06-30,1921,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1760,90105449,25067,NULL,1,"RAM CHANDRA BOSE.",2020-06-22,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1761,90539958,24565,NULL,1,"The Reorganization of Our Colleges",2020-06-19,1909,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1762,90631177,24565,NULL,1,"The New Books",2020-06-29,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1763,124894643,24241,NULL,1,"Review 1 -- No Title",2020-06-24,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1766,124750909,24243,NULL,1,"Katherine""",2020-06-23,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1767,124740896,24243,NULL,1,"Romance of Imperial Rome""",2020-06-24,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1768,124882999,24241,NULL,1,Literature,2020-06-30,1894,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1770,89644413,25244,366,1,"JOHN C. CALHOUN.",2020-06-29,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1771,124748533,24243,NULL,1,"Review 9 -- No Title",2020-06-30,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1772,124873327,24242,NULL,1,"Pen and Pencil in Italy",2020-06-19,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1774,89694696,25244,367,1,"MISS SINCLAIR AGAIN",2020-06-21,1922,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1776,124738912,24243,NULL,1,"""Yellow Men and Gold""",2020-06-22,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1778,90160523,25067,NULL,1,"EDWIN BOOTH.",2020-06-22,1894,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1781,89666727,25244,NULL,1,"A contribution to the study of Dutch painting.",2020-06-19,1906,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1782,89641872,25244,NULL,1,"Review 1 -- No Title",2020-06-22,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1786,90148377,25067,NULL,1,"RUSSIAN RAMBLES.",2020-06-19,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1792,124872541,24242,NULL,1,BIOGRAPHY,2020-06-23,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1793,90123408,25067,NULL,1,"PETER IBBETSON.",2020-06-30,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1796,90596896,24565,NULL,1,LITERATURE.,2020-06-18,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1798,124904242,24241,NULL,1,"Mr. Dobson's ""Four Frenchwomen""",2020-06-30,1890,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1799,124897346,24241,NULL,1,"A Christian Samurai",2020-06-19,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1800,89698947,25244,369,1,"""LITERATURE, THE NOBLEST OF THE ARTS""",2020-06-22,1925,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801,90339355,24565,370,1,Literature.,2020-06-30,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1803,124906053,24241,NULL,1,"""The Ancient Classical Drama""",2020-06-25,1890,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1804,89669470,25244,NULL,1,"Willam of Orange, hero and prophet.",2020-06-23,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1815,90638820,24565,NULL,1,"Review 6 -- No Title",2020-06-19,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,124736621,24243,373,1,"THINGS OF BEAUTY",2020-06-20,1922,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,124749139,24243,374,1,"VI. MISS JOHNSTON'S ""AUDREY.""",2020-06-30,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,90540450,24565,NULL,1,LITERATURE,2020-06-25,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1821,124908238,24240,NULL,1,"""From Grave to Gay.""",2020-06-30,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1822,124763895,24243,375,1,"MRS. TRASK'S ""JOHN LEIGHTON, JR.""",2020-06-29,1898,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,89677297,25244,NULL,1,"The beginnings and the end of worlds.",2020-06-23,1910,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1826,90160891,25067,NULL,1,"MR. GEORGE ALFRED TOWNSEND'S NOVEL.",2020-06-23,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1827,90137386,25067,NULL,1,"Leigh Hunt.",2020-06-21,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,89660817,25244,NULL,1,"A group of recent German publications.",2020-06-22,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1833,90557492,24565,NULL,1,"Review 3 -- No Title",2020-06-22,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1845,89675161,25244,NULL,1,"Review 5 -- No Title",2020-06-23,1917,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1846,90355613,24565,NULL,1,"Review 4 -- No Title",2020-06-23,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1848,124890069,24241,NULL,1,Literature,2020-06-30,1893,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1849,89648284,25244,NULL,1,"A new edition of John Donne.",2020-06-25,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1850,90120547,25067,NULL,1,"UNDER THE OLD ELMS.",2020-06-18,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1851,124886649,24242,NULL,1,"Recent Verse",2020-06-19,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1855,89679664,25244,NULL,1,"Japanese art interpreted by a Japanese.",2020-06-22,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1856,90142397,25067,NULL,1,"LETTERS OF EMILY DICKINSON.",2020-06-19,1894,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1858,90397065,24565,NULL,1,"Review 4 -- No Title",2020-06-19,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1860,89660493,25244,NULL,1,"DR. BOWDITCH OF MASSACHUSETTS.",2020-06-22,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1865,90175555,25067,NULL,1,"LIFE EVERLASTING.",2020-06-22,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1866,124876337,24242,NULL,1,"Review 5 -- No Title",2020-06-24,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1867,90604818,24565,NULL,1,"Review 1 -- No Title",2020-06-29,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1872,124901421,24241,NULL,1,"""What Dreams May Come""",2020-06-29,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1874,124742023,24243,NULL,1,"""None so Blind""",2020-06-24,1910,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1876,124752209,24243,380,1,"XIV ""LE BLE QUI LEVE""",2020-06-25,1908,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1879,90167842,25067,NULL,1,"THE WORLD OF LONDON.",2020-06-22,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1882,89645979,25244,NULL,1,"Review 3 -- No Title",2020-06-22,1897,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1883,90115155,25067,NULL,1,"THE UNITED STATES UNDER THE CONSTITUTION.",2020-06-19,1890,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1885,89659233,25244,NULL,1,"The science of modern optics.",2020-06-19,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1886,124910164,24241,NULL,1,"Schouler's History of the United States",2020-06-20,1890,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1889,124904215,24240,NULL,1,"Rawlinson's ""Egypt and Babylon.""",2020-06-30,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1891,124760648,24243,NULL,1,"THE BOOKMAN'S TABLE",2020-06-23,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1899,89683324,25244,382,1,"LAND'S END.",2020-06-22,1918,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902,90133175,25067,NULL,1,"ESSAYS IN ENGLISH LITERATURE.",2020-06-29,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1903,90505981,24565,NULL,1,"The Mannerings",2020-06-21,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1904,124890353,24241,NULL,1,"""Riverby""",2020-06-22,1894,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1913,124744484,24243,NULL,1,VIII,2020-06-23,1918,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1919,89659986,25244,NULL,1,"Horace Greeley studied in his newspaper.",2020-06-19,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1921,90199333,25067,NULL,1,"Review 6 -- No Title",2020-06-22,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1922,90608879,24565,NULL,1,"THE VICTORIES OF FABIUS",2020-06-22,1916,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1925,90112735,25067,NULL,1,TANIS.,2020-06-30,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1926,124882971,24241,NULL,1,"Johanna Ambrosius in English",2020-06-19,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1934,90146482,25067,NULL,1,"REV. DR. S. I. PRIME.",2020-06-20,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1939,90151573,25067,NULL,1,"EARLY CHRISTIAN ART IN IRELAND.",2020-06-24,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1940,90491889,24565,NULL,1,Music.,2020-06-22,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1941,89654537,25244,NULL,1,"A NEW TREATMENT OF ENGLISH LITERARY HISTORY.",2020-06-23,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1944,89655051,25244,NULL,1,"THE ""VIRGINIA"" POE.",2020-06-22,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1950,90335214,24565,NULL,1,"Review 4 -- No Title",2020-06-24,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1953,124910087,24241,NULL,1,"A Plea for the Humanities",2020-06-19,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1957,90148004,25067,NULL,1,Peacock.,2020-06-29,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1960,124752291,24243,NULL,1,"""Jerry Junior""",2020-06-19,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
